pid,turkid,similarity,item,sd_item_one,sd_item_two,mean_item_one,mean_item_two,sd_focal,sd_other,mean_focal,mean_other,value_id,value
470,A1Y9VA9FKJLS5K,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,1,19
470,A1Y9VA9FKJLS5K,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,2,21
470,A1Y9VA9FKJLS5K,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,3,21
470,A1Y9VA9FKJLS5K,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,4,23
470,A1Y9VA9FKJLS5K,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,5,23
470,A1Y9VA9FKJLS5K,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,6,25
470,A1Y9VA9FKJLS5K,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,7,25
470,A1Y9VA9FKJLS5K,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,8,25
470,A1Y9VA9FKJLS5K,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,9,27
470,A1Y9VA9FKJLS5K,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,10,27
470,A1Y9VA9FKJLS5K,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,11,29
470,A1Y9VA9FKJLS5K,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,12,29
470,A1Y9VA9FKJLS5K,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,13,29
470,A1Y9VA9FKJLS5K,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,14,29
470,A1Y9VA9FKJLS5K,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,15,29
470,A1Y9VA9FKJLS5K,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,16,29
470,A1Y9VA9FKJLS5K,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,17,33
470,A1Y9VA9FKJLS5K,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,18,33
470,A1Y9VA9FKJLS5K,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,19,33
470,A1Y9VA9FKJLS5K,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,20,37
470,A1Y9VA9FKJLS5K,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,21,39
470,A1Y9VA9FKJLS5K,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,22,39
470,A1Y9VA9FKJLS5K,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,23,41
470,A1Y9VA9FKJLS5K,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,24,45
495,ANQ0RLFEZ17W0,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,0,21
495,ANQ0RLFEZ17W0,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,1,21
495,ANQ0RLFEZ17W0,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,2,23
495,ANQ0RLFEZ17W0,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,3,23
495,ANQ0RLFEZ17W0,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,4,23
495,ANQ0RLFEZ17W0,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,5,25
495,ANQ0RLFEZ17W0,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,6,25
495,ANQ0RLFEZ17W0,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,7,25
495,ANQ0RLFEZ17W0,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,8,25
495,ANQ0RLFEZ17W0,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,9,27
495,ANQ0RLFEZ17W0,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,10,27
495,ANQ0RLFEZ17W0,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,11,27
495,ANQ0RLFEZ17W0,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,12,27
495,ANQ0RLFEZ17W0,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,13,27
495,ANQ0RLFEZ17W0,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,14,27
495,ANQ0RLFEZ17W0,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,15,29
495,ANQ0RLFEZ17W0,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,16,29
495,ANQ0RLFEZ17W0,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,17,29
495,ANQ0RLFEZ17W0,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,18,29
495,ANQ0RLFEZ17W0,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,19,31
495,ANQ0RLFEZ17W0,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,20,31
495,ANQ0RLFEZ17W0,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,21,31
495,ANQ0RLFEZ17W0,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,22,31
495,ANQ0RLFEZ17W0,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,23,33
495,ANQ0RLFEZ17W0,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,24,33
648,A2L29GJO43OCLO,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,0,13
648,A2L29GJO43OCLO,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,1,15
648,A2L29GJO43OCLO,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,2,15
648,A2L29GJO43OCLO,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,3,19
648,A2L29GJO43OCLO,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,4,19
648,A2L29GJO43OCLO,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,5,19
648,A2L29GJO43OCLO,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,6,19
648,A2L29GJO43OCLO,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,7,21
648,A2L29GJO43OCLO,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,8,25
648,A2L29GJO43OCLO,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,9,27
648,A2L29GJO43OCLO,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,10,29
648,A2L29GJO43OCLO,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,11,31
648,A2L29GJO43OCLO,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,12,33
648,A2L29GJO43OCLO,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,13,33
648,A2L29GJO43OCLO,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,14,35
648,A2L29GJO43OCLO,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,15,35
648,A2L29GJO43OCLO,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,16,37
648,A2L29GJO43OCLO,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,17,37
648,A2L29GJO43OCLO,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,18,39
648,A2L29GJO43OCLO,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,19,39
648,A2L29GJO43OCLO,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,20,41
648,A2L29GJO43OCLO,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,21,41
648,A2L29GJO43OCLO,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,22,43
648,A2L29GJO43OCLO,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,23,43
648,A2L29GJO43OCLO,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,24,43
496,A27MJOV91GA8R3,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,0,15
496,A27MJOV91GA8R3,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,1,15
496,A27MJOV91GA8R3,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,2,17
496,A27MJOV91GA8R3,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,3,19
496,A27MJOV91GA8R3,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,4,19
496,A27MJOV91GA8R3,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,5,21
496,A27MJOV91GA8R3,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,6,23
496,A27MJOV91GA8R3,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,7,23
496,A27MJOV91GA8R3,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,8,23
496,A27MJOV91GA8R3,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,9,25
496,A27MJOV91GA8R3,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,10,29
496,A27MJOV91GA8R3,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,11,31
496,A27MJOV91GA8R3,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,12,33
496,A27MJOV91GA8R3,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,13,35
496,A27MJOV91GA8R3,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,14,35
496,A27MJOV91GA8R3,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,15,35
496,A27MJOV91GA8R3,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,16,37
496,A27MJOV91GA8R3,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,17,37
496,A27MJOV91GA8R3,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,18,37
496,A27MJOV91GA8R3,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,19,39
496,A27MJOV91GA8R3,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,20,39
496,A27MJOV91GA8R3,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,21,41
496,A27MJOV91GA8R3,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,22,41
496,A27MJOV91GA8R3,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,23,43
496,A27MJOV91GA8R3,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,24,43
501,AS6FM754MF2B2,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,0,11
501,AS6FM754MF2B2,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,1,11
501,AS6FM754MF2B2,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,2,13
501,AS6FM754MF2B2,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,3,15
501,AS6FM754MF2B2,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,4,15
501,AS6FM754MF2B2,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,5,17
501,AS6FM754MF2B2,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,6,17
501,AS6FM754MF2B2,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,7,17
501,AS6FM754MF2B2,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,8,19
501,AS6FM754MF2B2,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,9,19
501,AS6FM754MF2B2,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,10,21
501,AS6FM754MF2B2,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,11,21
501,AS6FM754MF2B2,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,12,23
501,AS6FM754MF2B2,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,13,25
501,AS6FM754MF2B2,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,14,25
501,AS6FM754MF2B2,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,15,27
501,AS6FM754MF2B2,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,16,27
501,AS6FM754MF2B2,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,17,29
501,AS6FM754MF2B2,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,18,29
501,AS6FM754MF2B2,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,19,31
501,AS6FM754MF2B2,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,20,31
501,AS6FM754MF2B2,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,21,33
501,AS6FM754MF2B2,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,22,33
501,AS6FM754MF2B2,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,23,35
501,AS6FM754MF2B2,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,24,35
502,A5TI9UQEPLNWI,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,0,13
502,A5TI9UQEPLNWI,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,1,13
502,A5TI9UQEPLNWI,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,2,15
502,A5TI9UQEPLNWI,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,3,15
502,A5TI9UQEPLNWI,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,4,17
502,A5TI9UQEPLNWI,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,5,17
502,A5TI9UQEPLNWI,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,6,17
502,A5TI9UQEPLNWI,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,7,19
502,A5TI9UQEPLNWI,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,8,19
502,A5TI9UQEPLNWI,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,9,23
502,A5TI9UQEPLNWI,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,10,23
502,A5TI9UQEPLNWI,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,11,35
502,A5TI9UQEPLNWI,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,12,35
502,A5TI9UQEPLNWI,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,13,35
502,A5TI9UQEPLNWI,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,14,37
502,A5TI9UQEPLNWI,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,15,37
502,A5TI9UQEPLNWI,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,16,37
502,A5TI9UQEPLNWI,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,17,37
502,A5TI9UQEPLNWI,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,18,39
502,A5TI9UQEPLNWI,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,19,39
502,A5TI9UQEPLNWI,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,20,41
502,A5TI9UQEPLNWI,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,21,41
502,A5TI9UQEPLNWI,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,22,41
502,A5TI9UQEPLNWI,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,23,43
502,A5TI9UQEPLNWI,Similar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,24,43
650,A26ZENZ5G8AEGM,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,0,15
650,A26ZENZ5G8AEGM,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,1,15
650,A26ZENZ5G8AEGM,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,2,31
650,A26ZENZ5G8AEGM,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,3,31
650,A26ZENZ5G8AEGM,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,4,31
650,A26ZENZ5G8AEGM,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,5,31
650,A26ZENZ5G8AEGM,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,6,33
650,A26ZENZ5G8AEGM,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,7,33
650,A26ZENZ5G8AEGM,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,8,33
650,A26ZENZ5G8AEGM,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,9,33
650,A26ZENZ5G8AEGM,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,10,35
650,A26ZENZ5G8AEGM,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,11,35
650,A26ZENZ5G8AEGM,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,12,35
650,A26ZENZ5G8AEGM,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,13,35
650,A26ZENZ5G8AEGM,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,14,35
650,A26ZENZ5G8AEGM,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,15,35
650,A26ZENZ5G8AEGM,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,16,35
650,A26ZENZ5G8AEGM,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,17,35
650,A26ZENZ5G8AEGM,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,18,35
650,A26ZENZ5G8AEGM,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,19,37
650,A26ZENZ5G8AEGM,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,20,37
650,A26ZENZ5G8AEGM,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,21,37
650,A26ZENZ5G8AEGM,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,22,39
650,A26ZENZ5G8AEGM,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,23,39
650,A26ZENZ5G8AEGM,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,24,39
500,A15FXOOCN5RT0,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,0,11
500,A15FXOOCN5RT0,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,1,13
500,A15FXOOCN5RT0,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,2,15
500,A15FXOOCN5RT0,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,3,17
500,A15FXOOCN5RT0,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,4,17
500,A15FXOOCN5RT0,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,5,19
500,A15FXOOCN5RT0,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,6,21
500,A15FXOOCN5RT0,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,7,23
500,A15FXOOCN5RT0,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,8,25
500,A15FXOOCN5RT0,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,9,25
500,A15FXOOCN5RT0,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,10,25
500,A15FXOOCN5RT0,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,11,27
500,A15FXOOCN5RT0,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,12,27
500,A15FXOOCN5RT0,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,13,27
500,A15FXOOCN5RT0,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,14,29
500,A15FXOOCN5RT0,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,15,29
500,A15FXOOCN5RT0,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,16,29
500,A15FXOOCN5RT0,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,17,31
500,A15FXOOCN5RT0,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,18,31
500,A15FXOOCN5RT0,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,19,33
500,A15FXOOCN5RT0,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,20,33
500,A15FXOOCN5RT0,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,21,35
500,A15FXOOCN5RT0,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,22,37
500,A15FXOOCN5RT0,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,23,37
500,A15FXOOCN5RT0,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,24,37
498,A3P1TIG6OWXN7V,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,0,9
498,A3P1TIG6OWXN7V,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,1,9
498,A3P1TIG6OWXN7V,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,2,9
498,A3P1TIG6OWXN7V,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,3,13
498,A3P1TIG6OWXN7V,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,4,13
498,A3P1TIG6OWXN7V,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,5,13
498,A3P1TIG6OWXN7V,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,6,13
498,A3P1TIG6OWXN7V,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,7,27
498,A3P1TIG6OWXN7V,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,8,27
498,A3P1TIG6OWXN7V,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,9,27
498,A3P1TIG6OWXN7V,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,10,27
498,A3P1TIG6OWXN7V,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,11,29
498,A3P1TIG6OWXN7V,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,12,29
498,A3P1TIG6OWXN7V,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,13,29
498,A3P1TIG6OWXN7V,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,14,29
498,A3P1TIG6OWXN7V,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,15,29
498,A3P1TIG6OWXN7V,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,16,31
498,A3P1TIG6OWXN7V,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,17,31
498,A3P1TIG6OWXN7V,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,18,35
498,A3P1TIG6OWXN7V,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,19,35
498,A3P1TIG6OWXN7V,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,20,37
498,A3P1TIG6OWXN7V,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,21,37
498,A3P1TIG6OWXN7V,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,22,41
498,A3P1TIG6OWXN7V,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,23,47
498,A3P1TIG6OWXN7V,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,24,47
499,A1PAY3X73PQ16S,Dissimilar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,0,23
499,A1PAY3X73PQ16S,Dissimilar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,1,23
499,A1PAY3X73PQ16S,Dissimilar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,2,23
499,A1PAY3X73PQ16S,Dissimilar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,3,23
499,A1PAY3X73PQ16S,Dissimilar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,4,23
499,A1PAY3X73PQ16S,Dissimilar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,5,23
499,A1PAY3X73PQ16S,Dissimilar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,6,23
499,A1PAY3X73PQ16S,Dissimilar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,7,23
499,A1PAY3X73PQ16S,Dissimilar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,8,23
499,A1PAY3X73PQ16S,Dissimilar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,9,23
499,A1PAY3X73PQ16S,Dissimilar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,10,23
499,A1PAY3X73PQ16S,Dissimilar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,11,23
499,A1PAY3X73PQ16S,Dissimilar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,12,23
499,A1PAY3X73PQ16S,Dissimilar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,13,23
499,A1PAY3X73PQ16S,Dissimilar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,14,27
499,A1PAY3X73PQ16S,Dissimilar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,15,27
499,A1PAY3X73PQ16S,Dissimilar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,16,27
499,A1PAY3X73PQ16S,Dissimilar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,17,27
499,A1PAY3X73PQ16S,Dissimilar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,18,27
499,A1PAY3X73PQ16S,Dissimilar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,19,27
499,A1PAY3X73PQ16S,Dissimilar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,20,27
499,A1PAY3X73PQ16S,Dissimilar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,21,27
499,A1PAY3X73PQ16S,Dissimilar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,22,27
499,A1PAY3X73PQ16S,Dissimilar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,23,33
499,A1PAY3X73PQ16S,Dissimilar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,24,33
505,A13JBRRX9P0UNK,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,0,21
505,A13JBRRX9P0UNK,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,1,23
